id,adult,budget,genres,imdb_id,original_language,overview,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,revenue_percentage,directors,year
10142,False,22500000.0,"['drama', 'history', 'war']",tt0097027,en,"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager. Based on the actual events of an incident on Hill 192 in November, 1966.",7.435688,['columbia pictures corporation'],"['thailand', 'united states of america']",18671317.0,113.0,['english'],Even in war... murder is murder.,Casualties of War,6.8,203.0,0.8298363111111111,['brian de palma'],1989
10145,False,42000000.0,"['crime', 'drama', 'horror', 'mystery', 'science fiction', 'thriller']",tt0356618,en,"Telly Paretta is a grieving mother struggling to cope with the loss of her 8-year-old son. She is stunned when her psychiatrist reveals that she has created eight years of memories about a son she never had. But when she meets a man who has had a similar experience, Telly embarks on a search to prove her son's existence, and her sanity.",6.40146,"['revolution studios', 'jinks/cohen company', 'visual arts entertainment']",['united states of america'],117575636.0,91.0,['english'],You'll Never Forget The Ones You Love,The Forgotten,5.5,359.0,2.799419904761905,['joseph ruben'],2004
10147,False,23000000.0,"['drama', 'comedy', 'crime']",tt0307987,en,"A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid, and the security boss discovers the plot.",10.930143,"['columbia pictures', 'triptych pictures', 'dimension films (us version)']","['germany', 'united states of america']",76488889.0,91.0,['english'],He doesn't care if you're naughty or nice.,Bad Santa,6.4,666.0,3.3256038695652173,['terry zwigoff'],2003
10149,False,7000000.0,"['comedy', 'drama']",tt0114478,en,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",5.552946,['miramax films'],"['germany', 'japan', 'united states of america']",8349430.0,112.0,['english'],Where there's smoke... there's laughter!,Smoke,7.2,115.0,1.1927757142857143,"['wayne wang', 'paul auster']",1995
10152,False,19000000.0,['comedy'],tt0329028,en,"This wacky prequel to the 1994 blockbuster goes back to the lame-brained Harry and Lloyd's days as classmates at a Rhode Island high school, where the unprincipled principal puts the pair in remedial courses as part of a scheme to fleece the school.",9.280038,['new line cinema'],['united states of america'],39267515.0,85.0,['english'],The evolution of dumb...,Dumb and Dumberer: When Harry Met Lloyd,4.1,211.0,2.066711315789474,['troy miller'],2003
10153,False,75000000.0,['science fiction'],tt0120184,en,"The OSSA discovers a spacecraft thought to be at least 300 years old at the bottom of the ocean. Immediately following the discovery, they decide to send a team down to the depths of the ocean to study the space craft.They are the best of best, smart and logical, and the perfect choice to learn more about the spacecraft.",7.124735,"['punch productions', 'warner bros.', 'baltimore pictures', 'constant c productions']",['united states of america'],13100000.0,134.0,['english'],"A thousand feet beneath the sea, the blackest holes are in the mind...",Sphere,5.8,483.0,0.17466666666666666,['barry levinson'],1998
10155,False,19000000.0,['thriller'],tt0120399,en,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.",7.923639,"['illusion entertainment group', 'phoenix pictures', 'clyde is hungry films', 'canal+ droits audiovisuels']","['france', 'united states of america']",6682098.0,125.0,['english'],Expect the Unexpected.,U Turn,6.5,185.0,0.35168936842105264,['oliver stone'],1997
10156,False,11000000.0,['comedy'],tt0082517,en,"An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",9.270492,"['twentieth century fox film corporation', 'brooksfilms']",['united states of america'],31672907.0,92.0,"['français', 'latin', 'english']","Ten million years in the making. The truth, the whole truth, and everything, but the truth!",History of the World: Part I,6.5,205.0,2.8793551818181817,['mel brooks'],1981
10159,False,85000000.0,"['adventure', 'action', 'comedy', 'thriller']",tt0327850,en,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",8.304835,"['columbia pictures', 'universal pictures', 'strike entertainment', 'wwe studios', 'misher films', 'im3 entertainment']",['united states of america'],80916492.0,104.0,"['português', 'english']",cut to the chase,The Rundown,6.4,523.0,0.9519587294117647,['peter berg'],2003
10160,False,8000000.0,"['horror', 'thriller']",tt0097981,en,"Alice, having survived the previous installment of the Nightmare series, finds the deadly dreams of Freddy Krueger starting once again. This time, the taunting murderer is striking through the sleeping mind of Alice's unborn child. His intention is to be ""born again"" into the real world. The only one who can stop Freddy is his dead mother, but can Alice free her spirit in time to save her own son?",7.534739,['new line cinema'],['united states of america'],22168359.0,89.0,['english'],"Now Freddy’s a daddy, he’s killing for two.",A Nightmare on Elm Street 5: The Dream Child,5.5,251.0,2.771044875,['stephen hopkins'],1989
10163,False,10000000.0,"['horror', 'thriller', 'science fiction']",tt0104692,en,A simple man is turned into a genius through the application of computer science.,6.685948,"['new line cinema', 'allied vision']","['united kingdom', 'japan', 'united states of america']",32101000.0,108.0,['english'],God made him simple. Science made him a god.,The Lawnmower Man,5.4,198.0,3.2101,['brett leonard'],1992
10173,False,12000000.0,"['action', 'thriller']",tt0100114,en,"Just retired from the Drug Enforcement Agency, John Hatcher (Seagal) returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses pathes with a ferocious Jamaican druglord who vowes that Hatcher and his family are now marked for death.",5.845712,"['twentieth century fox film corporation', 'steamroller productions', 'victor & grais productions']",['united states of america'],46044400.0,94.0,['english'],He's a good cop. In a bad mood.,Marked for Death,5.6,100.0,3.8370333333333333,['dwight h. little'],1990
10184,False,40000000.0,"['comedy', 'romance', 'drama']",tt1001508,en,"Remember that really cute guy who said he'd call – and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you.",8.376094,"['new line cinema', 'flower films (ii)', 'internationale filmproduktion blackswan']","['netherlands', 'united states of america', 'germany']",177259441.0,129.0,['english'],Are you the exception...or the rule?,He's Just Not That Into You,6.2,988.0,4.431486025,['ken kwapis'],2009
10185,False,15000000.0,"['mystery', 'drama', 'crime', 'thriller', 'horror']",tt0805570,en,"The photographer Leon lives with his girlfriend and waitress Maya waiting for a chance to get in the photo business. When Maya contacts their friend Jurgis, he schedules a meeting for Leon with the successful owner of arts gallery Susan Hoff; she analyzes Leon's work and asks him to improve the quality of his photos. During the night, the upset Leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, Leon defends her and the guys move on. On the next morning, Leon discovers that the woman is missing. He goes to the police station, but Detective Lynn Hadley does not give much attention to him and discredits his statement. Leon becomes obsessed to find what happened with the stranger and he watches the subway station. When he sees the elegant butcher Mahogany in the train, Leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness.",13.389735,"['lions gate films', 'lakeshore entertainment', 'greenestreet films', 'midnight picture show']",['united states of america'],3533227.0,98.0,"['english', 'français']",The most terrifying ride you'll ever take,The Midnight Meat Train,6.0,294.0,0.23554846666666668,['ryûhei kitamura'],2008
10186,False,15000000.0,"['comedy', 'music']",tt1031969,en,"Rob ""Fish"" Fishman is the drummer in '80s hair metal band Vesuvius. He's unceremoniously booted as the group signs a big record deal, is out of the music world for 20 years - and then receives a second chance with his nephew's band.",9.469873,['fox atomic'],['united states of america'],8762890.0,102.0,"['english', 'français']",Opportunity rocks.,The Rocker,5.6,159.0,0.5841926666666667,['peter cattaneo'],2008
10187,False,21000000.0,"['drama', 'comedy']",tt1027862,en,"In a remarkable turn of events, the result of the presidential election comes down to one man's vote.",5.204249,['touchstone pictures'],['united states of america'],17600000.0,120.0,['english'],One ordinary guy is giving the candidates a reason to run.,Swing Vote,5.8,66.0,0.8380952380952381,['joshua michael stern'],2008
